Time (s),Channel,Data
3.06735,prog_clk,1
3.06745,prog_clk,0
3.06755,prog_clk,1
3.06765,prog_clk,0
3.06775,prog_clk,1
3.06785,prog_clk,0
3.068,prog_clk,1
3.0681,prog_clk,0
3.0682,prog_clk,1
3.0683,prog_clk,0
3.0684,prog_clk,1
3.0685,prog_clk,0
3.0686,prog_clk,1
3.0687,prog_clk,0
3.0688,prog_clk,1
3.0689,prog_clk,0
3.069,prog_clk,1
3.0691,prog_clk,0
3.0692,prog_clk,1
3.0693,prog_clk,0
3.0694,prog_clk,1
3.0695,prog_clk,0
3.0696,prog_clk,1
3.0697,prog_clk,0
3.0698,prog_clk,1
3.0699,prog_clk,0
3.07,prog_clk,1
3.0701,prog_clk,0
3.0702,prog_clk,1
3.0703,prog_clk,0
3.0704,prog_clk,1
3.0705,prog_clk,0
3.0706,prog_clk,1
3.0707,prog_clk,0
3.0708,prog_clk,1
3.0709,prog_clk,0
3.071,prog_clk,1
3.0711,prog_clk,0
3.0712,prog_clk,1
3.0713,prog_clk,0
3.0714,prog_clk,1
3.0715,prog_clk,0
3.0716,prog_clk,1
3.0717,prog_clk,0
3.0718,prog_clk,1
3.0719,prog_clk,0
3.072,prog_clk,1
3.0721,prog_clk,0
3.0722,prog_clk,1
3.0723,prog_clk,0
3.0724,prog_clk,1
3.0725,prog_clk,0
3.0726,prog_clk,1
3.0727,prog_clk,0
3.0728,prog_clk,1
3.0729,prog_clk,0
3.073,prog_clk,1
3.0731,prog_clk,0
3.0732,prog_clk,1
3.0733,prog_clk,0
3.0734,prog_clk,1
3.0735,prog_clk,0
3.0736,prog_clk,1
3.0737,prog_clk,0
3.0738,prog_clk,1
3.0739,prog_clk,0
3.074,prog_clk,1
3.0741,prog_clk,0
3.0742,prog_clk,1
3.0743,prog_clk,0
3.0744,prog_clk,1
3.0745,prog_clk,0
3.0746,prog_clk,1
3.0747,prog_clk,0
3.0748,prog_clk,1
3.0749,prog_clk,0
3.075,prog_clk,1
3.0751,prog_clk,0
3.0752,prog_clk,1
3.0753,prog_clk,0
3.0754,prog_clk,1
3.0755,prog_clk,0
3.0756,prog_clk,1
3.0757,prog_clk,0
3.0758,prog_clk,1
3.0759,prog_clk,0
3.076,prog_clk,1
3.0761,prog_clk,0
3.0762,prog_clk,1
3.0763,prog_clk,0
3.0764,prog_clk,1
3.0765,prog_clk,0
3.0766,prog_clk,1
3.0767,prog_clk,0
3.0768,prog_clk,1
3.0769,prog_clk,0
3.077,prog_clk,1
3.0771,prog_clk,0
3.0772,prog_clk,1
3.0773,prog_clk,0
3.0774,prog_clk,1
3.0775,prog_clk,0
3.0776,prog_clk,1
3.0777,prog_clk,0
3.0778,prog_clk,1
3.0779,prog_clk,0
3.07805,prog_clk,1
3.0781,prog_clk,0
3.07825,prog_clk,1
3.07835,prog_clk,0
3.07845,prog_clk,1
3.07855,prog_clk,0
3.07865,prog_clk,1
3.07875,prog_clk,0
3.07885,prog_clk,1
3.07895,prog_clk,0
3.07905,prog_clk,1
3.07915,prog_clk,0
3.07925,prog_clk,1
3.07935,prog_clk,0
3.07945,prog_clk,1
3.07955,prog_clk,0
3.07965,prog_clk,1
3.07975,prog_clk,0
3.07985,prog_clk,1
3.07995,prog_clk,0
3.08005,prog_clk,1
3.08015,prog_clk,0
3.08025,prog_clk,1
3.08035,prog_clk,0
3.08045,prog_clk,1
3.08055,prog_clk,0
3.08065,prog_clk,1
3.08075,prog_clk,0
3.08085,prog_clk,1
3.08095,prog_clk,0
3.08105,prog_clk,1
3.08115,prog_clk,0
3.08125,prog_clk,1
3.08135,prog_clk,0
3.08145,prog_clk,1
3.08155,prog_clk,0
3.08165,prog_clk,1
3.08175,prog_clk,0
3.08185,prog_clk,1
3.08195,prog_clk,0
3.08205,prog_clk,1
3.08215,prog_clk,0
3.08225,prog_clk,1
3.08235,prog_clk,0
3.08245,prog_clk,1
3.08255,prog_clk,0
3.08265,prog_clk,1
3.08275,prog_clk,0
3.08285,prog_clk,1
3.08295,prog_clk,0
3.08305,prog_clk,1
3.08315,prog_clk,0
3.08325,prog_clk,1
3.08335,prog_clk,0
3.08345,prog_clk,1
3.08355,prog_clk,0
3.08365,prog_clk,1
3.08375,prog_clk,0
3.08385,prog_clk,1
3.08395,prog_clk,0
3.08405,prog_clk,1
3.08415,prog_clk,0
3.08425,prog_clk,1
3.08435,prog_clk,0
3.08445,prog_clk,1
3.08455,prog_clk,0
3.08465,prog_clk,1
3.08475,prog_clk,0
3.08485,prog_clk,1
3.08495,prog_clk,0
3.08505,prog_clk,1
3.08515,prog_clk,0
3.08525,prog_clk,1
3.08535,prog_clk,0
3.08545,prog_clk,1
3.08555,prog_clk,0
3.08565,prog_clk,1
3.08575,prog_clk,0
3.08585,prog_clk,1
3.08595,prog_clk,0
3.08605,prog_clk,1
3.08615,prog_clk,0
3.08625,prog_clk,1
3.08635,prog_clk,0
3.08645,prog_clk,1
3.08655,prog_clk,0
3.08665,prog_clk,1
3.08675,prog_clk,0
3.08685,prog_clk,1
3.08695,prog_clk,0
3.08705,prog_clk,1
3.08715,prog_clk,0
3.08725,prog_clk,1
3.08735,prog_clk,0
3.08745,prog_clk,1
3.08755,prog_clk,0
3.08765,prog_clk,1
3.08775,prog_clk,0
3.08785,prog_clk,1
3.08795,prog_clk,0
3.08805,prog_clk,1
3.08815,prog_clk,0
3.0883,prog_clk,1
3.08835,prog_clk,0
3.0885,prog_clk,1
3.0886,prog_clk,0
3.0887,prog_clk,1
3.0888,prog_clk,0
3.0889,prog_clk,1
3.089,prog_clk,0
3.0891,prog_clk,1
3.0892,prog_clk,0
3.0893,prog_clk,1
3.0894,prog_clk,0
3.0895,prog_clk,1
3.0896,prog_clk,0
3.0897,prog_clk,1
3.0898,prog_clk,0
3.0899,prog_clk,1
3.09,prog_clk,0
3.0901,prog_clk,1
3.0902,prog_clk,0
3.0903,prog_clk,1
3.0904,prog_clk,0
3.0905,prog_clk,1
3.0906,prog_clk,0
3.0907,prog_clk,1
3.0908,prog_clk,0
3.0909,prog_clk,1
3.091,prog_clk,0
3.0911,prog_clk,1
3.0912,prog_clk,0
3.0913,prog_clk,1
3.0914,prog_clk,0
3.0915,prog_clk,1
3.0916,prog_clk,0
3.0917,prog_clk,1
3.0918,prog_clk,0
3.0919,prog_clk,1
3.092,prog_clk,0
3.0921,prog_clk,1
3.0922,prog_clk,0
3.0923,prog_clk,1
3.0924,prog_clk,0
3.0925,prog_clk,1
3.0926,prog_clk,0
3.0927,prog_clk,1
3.0928,prog_clk,0
3.0929,prog_clk,1
3.093,prog_clk,0
3.0931,prog_clk,1
3.0932,prog_clk,0
3.0933,prog_clk,1
3.0934,prog_clk,0
3.0935,prog_clk,1
3.0936,prog_clk,0
3.0937,prog_clk,1
3.0938,prog_clk,0
3.0939,prog_clk,1
3.094,prog_clk,0
3.0941,prog_clk,1
3.0942,prog_clk,0
3.0943,prog_clk,1
3.0944,prog_clk,0
3.0945,prog_clk,1
3.0946,prog_clk,0
3.0947,prog_clk,1
3.0948,prog_clk,0
3.0949,prog_clk,1
3.095,prog_clk,0
3.0951,prog_clk,1
3.0952,prog_clk,0
3.0953,prog_clk,1
3.0954,prog_clk,0
3.0955,prog_clk,1
3.0956,prog_clk,0
3.0957,prog_clk,1
3.0958,prog_clk,0
3.0959,prog_clk,1
3.096,prog_clk,0
3.0961,prog_clk,1
3.0962,prog_clk,0
3.0963,prog_clk,1
3.0964,prog_clk,0
3.0965,prog_clk,1
3.0966,prog_clk,0
3.0967,prog_clk,1
3.0968,prog_clk,0
3.0969,prog_clk,1
3.097,prog_clk,0
3.0971,prog_clk,1
3.0972,prog_clk,0
3.0973,prog_clk,1
3.0974,prog_clk,0
3.0975,prog_clk,1
3.0976,prog_clk,0
3.0977,prog_clk,1
3.0978,prog_clk,0
3.0979,prog_clk,1
3.098,prog_clk,0
3.0981,prog_clk,1
3.0982,prog_clk,0
3.0983,prog_clk,1
3.0984,prog_clk,0
3.09855,prog_clk,1
3.09865,prog_clk,0
3.09875,prog_clk,1
3.09885,prog_clk,0
3.09895,prog_clk,1
3.09905,prog_clk,0
3.09915,prog_clk,1
3.09925,prog_clk,0
3.09935,prog_clk,1
3.09945,prog_clk,0
3.09955,prog_clk,1
3.09965,prog_clk,0
3.09975,prog_clk,1
3.09985,prog_clk,0
3.09995,prog_clk,1
3.10005,prog_clk,0
3.10015,prog_clk,1
3.10025,prog_clk,0
3.10035,prog_clk,1
3.10045,prog_clk,0
3.10055,prog_clk,1
3.10065,prog_clk,0
3.10075,prog_clk,1
3.10085,prog_clk,0
3.10095,prog_clk,1
3.10105,prog_clk,0
3.10115,prog_clk,1
3.10125,prog_clk,0
3.10135,prog_clk,1
3.10145,prog_clk,0
3.10155,prog_clk,1
3.10165,prog_clk,0
3.10175,prog_clk,1
3.10185,prog_clk,0
3.10195,prog_clk,1
3.10205,prog_clk,0
3.10215,prog_clk,1
3.10225,prog_clk,0
3.10235,prog_clk,1
3.10245,prog_clk,0
3.10255,prog_clk,1
3.10265,prog_clk,0
3.10275,prog_clk,1
3.10285,prog_clk,0
3.10295,prog_clk,1
3.10305,prog_clk,0
3.10315,prog_clk,1
3.10325,prog_clk,0
3.10335,prog_clk,1
3.10345,prog_clk,0
3.10355,prog_clk,1
3.10365,prog_clk,0
3.10375,prog_clk,1
3.10385,prog_clk,0
3.10395,prog_clk,1
3.10405,prog_clk,0
3.10415,prog_clk,1
3.10425,prog_clk,0
3.10435,prog_clk,1
3.10445,prog_clk,0
3.10455,prog_clk,1
3.10465,prog_clk,0
3.10475,prog_clk,1
3.10485,prog_clk,0
3.10495,prog_clk,1
3.10505,prog_clk,0
3.10515,prog_clk,1
3.10525,prog_clk,0
3.10535,prog_clk,1
3.10545,prog_clk,0
3.10555,prog_clk,1
3.10565,prog_clk,0
3.10575,prog_clk,1
3.10585,prog_clk,0
3.10595,prog_clk,1
3.10605,prog_clk,0
3.10615,prog_clk,1
3.10625,prog_clk,0
3.10635,prog_clk,1
3.10645,prog_clk,0
3.10655,prog_clk,1
3.10665,prog_clk,0
3.10675,prog_clk,1
3.10685,prog_clk,0
3.10695,prog_clk,1
3.10705,prog_clk,0
3.10715,prog_clk,1
3.10725,prog_clk,0
3.10735,prog_clk,1
3.10745,prog_clk,0
3.10755,prog_clk,1
3.10765,prog_clk,0
3.10775,prog_clk,1
3.10785,prog_clk,0
3.10795,prog_clk,1
3.10805,prog_clk,0
3.10815,prog_clk,1
3.10825,prog_clk,0
3.10835,prog_clk,1
3.10845,prog_clk,0
3.10855,prog_clk,1
3.10865,prog_clk,0
3.1088,prog_clk,1
3.1089,prog_clk,0
3.109,prog_clk,1
3.1091,prog_clk,0
3.1092,prog_clk,1
3.1093,prog_clk,0
3.1094,prog_clk,1
3.1095,prog_clk,0
3.1096,prog_clk,1
3.1097,prog_clk,0
3.1098,prog_clk,1
3.1099,prog_clk,0
3.11,prog_clk,1
3.1101,prog_clk,0
3.1102,prog_clk,1
3.1103,prog_clk,0
3.1104,prog_clk,1
3.1105,prog_clk,0
3.1106,prog_clk,1
3.1107,prog_clk,0
3.1108,prog_clk,1
3.1109,prog_clk,0
3.111,prog_clk,1
3.1111,prog_clk,0
3.1112,prog_clk,1
3.1113,prog_clk,0
3.1114,prog_clk,1
3.1115,prog_clk,0
3.1116,prog_clk,1
3.1117,prog_clk,0
3.1118,prog_clk,1
3.1119,prog_clk,0
3.112,prog_clk,1
3.1121,prog_clk,0
3.1122,prog_clk,1
3.1123,prog_clk,0
3.1124,prog_clk,1
3.1125,prog_clk,0
3.1126,prog_clk,1
3.1127,prog_clk,0
3.1128,prog_clk,1
3.1129,prog_clk,0
3.113,prog_clk,1
3.1131,prog_clk,0
3.1132,prog_clk,1
3.1133,prog_clk,0
3.1134,prog_clk,1
3.1134,spypad_1,1
3.1135,prog_clk,0
3.1136,prog_clk,1
3.1137,prog_clk,0
3.1138,prog_clk,1
3.1139,prog_clk,0
3.114,prog_clk,1
3.1141,prog_clk,0
3.1142,prog_clk,1
3.1143,prog_clk,0
3.1144,prog_clk,1
3.1145,prog_clk,0
3.1146,prog_clk,1
3.1147,prog_clk,0
3.1148,prog_clk,1
3.1149,prog_clk,0
3.115,prog_clk,1
3.115,spypad_1,0
3.1151,prog_clk,0
3.1152,prog_clk,1
3.1153,prog_clk,0
3.1154,prog_clk,1
3.1155,prog_clk,0
3.1156,prog_clk,1
3.1157,prog_clk,0
3.1158,prog_clk,1
3.1159,prog_clk,0
3.116,prog_clk,1
3.1161,prog_clk,0
3.1162,prog_clk,1
3.1163,prog_clk,0
3.1164,prog_clk,1
3.1165,prog_clk,0
3.1166,prog_clk,1
3.1167,prog_clk,0
3.1168,prog_clk,1
3.1169,prog_clk,0
3.117,prog_clk,1
3.1171,prog_clk,0
3.1172,prog_clk,1
3.1173,prog_clk,0
3.1174,prog_clk,1
3.1175,prog_clk,0
3.1176,prog_clk,1
3.1177,prog_clk,0
3.1178,prog_clk,1
3.1179,prog_clk,0
3.118,prog_clk,1
3.1181,prog_clk,0
3.1182,prog_clk,1
3.1183,prog_clk,0
3.1184,prog_clk,1
3.1185,prog_clk,0
3.1186,prog_clk,1
3.1187,prog_clk,0
3.1188,prog_clk,1
3.1189,prog_clk,0
3.11905,prog_clk,1
3.11915,prog_clk,0
3.11925,prog_clk,1
3.11935,prog_clk,0
3.11945,prog_clk,1
3.11955,prog_clk,0
3.11965,prog_clk,1
3.11975,prog_clk,0
3.11985,prog_clk,1
3.11995,prog_clk,0
3.12005,prog_clk,1
3.12015,prog_clk,0
3.12025,prog_clk,1
3.12035,prog_clk,0
3.12045,prog_clk,1
3.12055,prog_clk,0
3.12065,prog_clk,1
3.12075,prog_clk,0
3.12085,prog_clk,1
3.12095,prog_clk,0
3.12105,prog_clk,1
3.12115,prog_clk,0
3.12125,prog_clk,1
3.12135,prog_clk,0
3.12145,prog_clk,1
3.12155,prog_clk,0
3.12165,prog_clk,1
3.12175,prog_clk,0
3.12185,prog_clk,1
3.12195,prog_clk,0
3.12205,prog_clk,1
3.12215,prog_clk,0
3.12225,prog_clk,1
3.12235,prog_clk,0
3.12245,prog_clk,1
3.12255,prog_clk,0
3.12265,prog_clk,1
3.12275,prog_clk,0
3.12285,prog_clk,1
3.12295,prog_clk,0
3.12305,prog_clk,1
3.12315,prog_clk,0
3.12325,prog_clk,1
3.12335,prog_clk,0
3.12345,prog_clk,1
3.12355,prog_clk,0
3.12365,prog_clk,1
3.12375,prog_clk,0
3.12385,prog_clk,1
3.12395,prog_clk,0
3.12405,prog_clk,1
3.12415,prog_clk,0
3.12425,prog_clk,1
3.12435,prog_clk,0
3.12445,prog_clk,1
3.12455,prog_clk,0
3.12465,prog_clk,1
3.12475,prog_clk,0
3.12485,prog_clk,1
3.12495,prog_clk,0
3.12505,prog_clk,1
3.12515,prog_clk,0
3.12525,prog_clk,1
3.12535,prog_clk,0
3.12545,prog_clk,1
3.12555,prog_clk,0
3.12565,prog_clk,1
3.12575,prog_clk,0
3.12585,prog_clk,1
3.12595,prog_clk,0
3.12605,prog_clk,1
3.12615,prog_clk,0
3.12625,prog_clk,1
3.12625,spypad_1,1
3.12635,prog_clk,0
3.12645,prog_clk,1
3.12655,prog_clk,0
3.12665,prog_clk,1
3.12675,prog_clk,0
3.12685,prog_clk,1
3.12695,prog_clk,0
3.12705,prog_clk,1
3.12705,spypad_1,0
3.12715,prog_clk,0
3.12725,prog_clk,1
3.12735,prog_clk,0
3.12745,prog_clk,1
3.12755,prog_clk,0
3.12765,prog_clk,1
3.12775,prog_clk,0
3.12785,prog_clk,1
3.12795,prog_clk,0
3.12805,prog_clk,1
3.12815,prog_clk,0
3.12825,prog_clk,1
3.12835,prog_clk,0
3.12845,prog_clk,1
3.12855,prog_clk,0
3.12865,prog_clk,1
3.12875,prog_clk,0
3.12885,prog_clk,1
3.12895,prog_clk,0
3.12905,prog_clk,1
3.12915,prog_clk,0
3.1293,prog_clk,1
3.1294,prog_clk,0
3.1295,prog_clk,1
3.1296,prog_clk,0
3.1297,prog_clk,1
3.1298,prog_clk,0
3.1299,prog_clk,1
3.13,prog_clk,0
3.1301,prog_clk,1
3.1302,prog_clk,0
3.1303,prog_clk,1
3.1304,prog_clk,0
3.1305,prog_clk,1
3.1306,prog_clk,0
3.1307,prog_clk,1
3.1308,prog_clk,0
3.1309,prog_clk,1
3.131,prog_clk,0
3.1311,prog_clk,1
3.1312,prog_clk,0
3.1313,prog_clk,1
3.1314,prog_clk,0
3.1315,prog_clk,1
3.1316,prog_clk,0
3.1317,prog_clk,1
3.1318,prog_clk,0
3.1319,prog_clk,1
3.132,prog_clk,0
3.1321,prog_clk,1
3.1322,prog_clk,0
3.1323,prog_clk,1
3.1324,prog_clk,0
3.1325,prog_clk,1
3.1326,prog_clk,0
3.1327,prog_clk,1
3.1328,prog_clk,0
3.1329,prog_clk,1
3.133,prog_clk,0
3.1331,prog_clk,1
3.1332,prog_clk,0
3.1333,prog_clk,1
3.1334,prog_clk,0
3.1335,prog_clk,1
3.1336,prog_clk,0
3.1337,prog_clk,1
3.1338,prog_clk,0
3.1339,prog_clk,1
3.134,prog_clk,0
3.1341,prog_clk,1
3.1342,prog_clk,0
3.1343,prog_clk,1
3.1344,prog_clk,0
3.1345,prog_clk,1
3.1346,prog_clk,0
3.1347,prog_clk,1
3.1348,prog_clk,0
3.1349,prog_clk,1
3.135,prog_clk,0
3.1351,prog_clk,1
3.1352,prog_clk,0
3.1353,prog_clk,1
3.1354,prog_clk,0
3.1355,prog_clk,1
3.1356,prog_clk,0
3.1357,prog_clk,1
3.1358,prog_clk,0
3.1359,prog_clk,1
3.136,prog_clk,0
3.1361,prog_clk,1
3.1362,prog_clk,0
3.1363,prog_clk,1
3.1364,prog_clk,0
3.1365,prog_clk,1
3.1366,prog_clk,0
3.1367,prog_clk,1
3.1368,prog_clk,0
3.1369,prog_clk,1
3.137,prog_clk,0
3.1371,prog_clk,1
3.1372,prog_clk,0
3.1373,prog_clk,1
3.1374,prog_clk,0
3.1375,prog_clk,1
3.1376,prog_clk,0
3.1377,prog_clk,1
3.1378,prog_clk,0
3.1379,prog_clk,1
3.138,prog_clk,0
3.1381,prog_clk,1
3.1382,prog_clk,0
3.1383,prog_clk,1
3.1384,prog_clk,0
3.1385,prog_clk,1
3.1386,prog_clk,0
3.1387,prog_clk,1
3.1388,prog_clk,0
3.1389,prog_clk,1
3.139,prog_clk,0
3.1391,prog_clk,1
3.1392,prog_clk,0
3.1393,prog_clk,1
3.1394,prog_clk,0
3.13955,prog_clk,1
3.13965,prog_clk,0
3.13975,prog_clk,1
3.13985,prog_clk,0
3.13995,prog_clk,1
3.14005,prog_clk,0
3.14015,prog_clk,1
3.14025,prog_clk,0
3.14035,prog_clk,1
3.14045,prog_clk,0
3.14055,prog_clk,1
3.14065,prog_clk,0
3.14075,prog_clk,1
3.14085,prog_clk,0
3.14095,prog_clk,1
3.14105,prog_clk,0
3.14115,prog_clk,1
3.14125,prog_clk,0
3.14135,prog_clk,1
3.14145,prog_clk,0
3.14155,prog_clk,1
3.14165,prog_clk,0
3.14175,prog_clk,1
3.14185,prog_clk,0
3.14195,prog_clk,1
3.14205,prog_clk,0
3.14215,prog_clk,1
3.14225,prog_clk,0
3.14235,prog_clk,1
3.14245,prog_clk,0
3.14255,prog_clk,1
3.14265,prog_clk,0
3.14275,prog_clk,1
3.14285,prog_clk,0
3.14295,prog_clk,1
3.14305,prog_clk,0
3.14315,prog_clk,1
3.14325,prog_clk,0
3.14335,prog_clk,1
3.14345,prog_clk,0
3.14355,prog_clk,1
3.14365,prog_clk,0
3.14375,prog_clk,1
3.14385,prog_clk,0
3.14395,prog_clk,1
3.14405,prog_clk,0
3.14415,prog_clk,1
3.14425,prog_clk,0
3.14435,prog_clk,1
3.14445,prog_clk,0
3.14455,prog_clk,1
3.14465,prog_clk,0
3.14475,prog_clk,1
3.14485,prog_clk,0
3.14495,prog_clk,1
3.14505,prog_clk,0
3.14515,prog_clk,1
3.14525,prog_clk,0
3.14535,prog_clk,1
3.14545,prog_clk,0
3.14555,prog_clk,1
3.14565,prog_clk,0
3.14575,prog_clk,1
3.14585,prog_clk,0
3.14595,prog_clk,1
3.14605,prog_clk,0
3.14615,prog_clk,1
3.14625,prog_clk,0
3.14635,prog_clk,1
3.14645,prog_clk,0
3.14655,prog_clk,1
3.14665,prog_clk,0
3.14675,prog_clk,1
3.14685,prog_clk,0
3.14695,prog_clk,1
3.14705,prog_clk,0
3.14715,prog_clk,1
3.14725,prog_clk,0
3.14735,prog_clk,1
3.14745,prog_clk,0
3.14755,prog_clk,1
3.14765,prog_clk,0
3.14775,prog_clk,1
3.14785,prog_clk,0
3.14795,prog_clk,1
3.14805,prog_clk,0
3.14815,prog_clk,1
3.14825,prog_clk,0
3.14835,prog_clk,1
3.14845,prog_clk,0
3.14855,prog_clk,1
3.14865,prog_clk,0
3.14875,prog_clk,1
3.14885,prog_clk,0
3.14895,prog_clk,1
3.14905,prog_clk,0
3.14915,prog_clk,1
3.14925,prog_clk,0
3.14935,prog_clk,1
3.14945,prog_clk,0
3.14955,prog_clk,1
3.14965,prog_clk,0
3.1498,prog_clk,1
3.1499,prog_clk,0
3.15,prog_clk,1
3.1501,prog_clk,0
3.1502,prog_clk,1
3.1503,prog_clk,0
3.1504,prog_clk,1
3.1505,prog_clk,0
3.1506,prog_clk,1
3.1507,prog_clk,0
3.1508,prog_clk,1
3.1509,prog_clk,0
3.151,prog_clk,1
3.1511,prog_clk,0
3.1512,prog_clk,1
3.1513,prog_clk,0
3.1514,prog_clk,1
3.1515,prog_clk,0
3.1516,prog_clk,1
3.1517,prog_clk,0
3.1518,prog_clk,1
3.1519,prog_clk,0
3.152,prog_clk,1
3.1521,prog_clk,0
3.1522,prog_clk,1
3.1523,prog_clk,0
3.1524,prog_clk,1
3.1525,prog_clk,0
3.1526,prog_clk,1
3.1527,prog_clk,0
3.1528,prog_clk,1
3.1529,prog_clk,0
3.153,prog_clk,1
3.1531,prog_clk,0
3.1532,prog_clk,1
3.1533,prog_clk,0
3.1534,prog_clk,1
3.1535,prog_clk,0
3.1536,prog_clk,1
3.1537,prog_clk,0
3.1538,prog_clk,1
3.1539,prog_clk,0
3.154,prog_clk,1
3.1541,prog_clk,0
3.1542,prog_clk,1
3.1543,prog_clk,0
3.1544,prog_clk,1
3.1545,prog_clk,0
3.1546,prog_clk,1
3.1547,prog_clk,0
3.1548,prog_clk,1
3.1549,prog_clk,0
3.155,prog_clk,1
3.1551,prog_clk,0
3.1552,prog_clk,1
3.1553,prog_clk,0
3.1554,prog_clk,1
3.1555,prog_clk,0
3.1556,prog_clk,1
3.1557,prog_clk,0
3.1558,prog_clk,1
3.1559,prog_clk,0
3.156,prog_clk,1
3.1561,prog_clk,0
3.1562,prog_clk,1
3.1563,prog_clk,0
3.1564,prog_clk,1
3.1565,prog_clk,0
3.1566,prog_clk,1
3.1567,prog_clk,0
3.1568,prog_clk,1
3.1569,prog_clk,0
3.157,prog_clk,1
3.1571,prog_clk,0
3.1572,prog_clk,1
3.1573,prog_clk,0
3.1574,prog_clk,1
3.1575,prog_clk,0
3.1576,prog_clk,1
3.1577,prog_clk,0
3.1578,prog_clk,1
3.1579,prog_clk,0
3.158,prog_clk,1
3.1581,prog_clk,0
3.1582,prog_clk,1
3.1583,prog_clk,0
3.1584,prog_clk,1
3.1585,prog_clk,0
3.1586,prog_clk,1
3.1587,prog_clk,0
3.1588,prog_clk,1
3.1589,prog_clk,0
3.159,prog_clk,1
3.1591,prog_clk,0
3.1592,prog_clk,1
3.1593,prog_clk,0
3.1594,prog_clk,1
3.1595,prog_clk,0
3.1596,prog_clk,1
3.1597,prog_clk,0
3.1598,prog_clk,1
3.1599,prog_clk,0
3.16005,prog_clk,1
3.16015,prog_clk,0
3.16025,prog_clk,1
3.16035,prog_clk,0
3.16045,prog_clk,1
3.16055,prog_clk,0
3.16065,prog_clk,1
3.16075,prog_clk,0
3.16085,prog_clk,1
3.16095,prog_clk,0
3.16105,prog_clk,1
3.16115,prog_clk,0
3.16125,prog_clk,1
3.16135,prog_clk,0
3.16145,prog_clk,1
3.16155,prog_clk,0
3.16165,prog_clk,1
3.16175,prog_clk,0
3.16185,prog_clk,1
3.16195,prog_clk,0
3.16205,prog_clk,1
3.16215,prog_clk,0
3.16225,prog_clk,1
3.16235,prog_clk,0
3.16245,prog_clk,1
3.16255,prog_clk,0
3.16265,prog_clk,1
3.16275,prog_clk,0
3.16285,prog_clk,1
3.16295,prog_clk,0
3.16305,prog_clk,1
3.16315,prog_clk,0
3.16325,prog_clk,1
3.16335,prog_clk,0
3.16345,prog_clk,1
3.16355,prog_clk,0
3.16365,prog_clk,1
3.16375,prog_clk,0
3.16385,prog_clk,1
3.16395,prog_clk,0
3.16405,prog_clk,1
3.16415,prog_clk,0
3.16425,prog_clk,1
3.16435,prog_clk,0
3.16445,prog_clk,1
3.16455,prog_clk,0
3.16465,prog_clk,1
3.16475,prog_clk,0
3.16485,prog_clk,1
3.16495,prog_clk,0
3.16505,prog_clk,1
3.16515,prog_clk,0
3.16525,prog_clk,1
3.16535,prog_clk,0
3.16545,prog_clk,1
3.16555,prog_clk,0
3.16565,prog_clk,1
3.16575,prog_clk,0
3.16585,prog_clk,1
3.16595,prog_clk,0
3.16605,prog_clk,1
3.16615,prog_clk,0
3.16625,prog_clk,1
3.16635,prog_clk,0
3.16645,prog_clk,1
3.16655,prog_clk,0
3.16665,prog_clk,1
3.16675,prog_clk,0
3.16685,prog_clk,1
3.16695,prog_clk,0
3.16705,prog_clk,1
3.16715,prog_clk,0
3.16725,prog_clk,1
3.16735,prog_clk,0
3.16745,prog_clk,1
3.16755,prog_clk,0
3.16765,prog_clk,1
3.16775,prog_clk,0
3.16785,prog_clk,1
3.16795,prog_clk,0
3.16805,prog_clk,1
3.16815,prog_clk,0
3.16825,prog_clk,1
3.16835,prog_clk,0
3.16845,prog_clk,1
3.16855,prog_clk,0
3.16865,prog_clk,1
3.16875,prog_clk,0
3.16885,prog_clk,1
3.16895,prog_clk,0
3.16905,prog_clk,1
3.16915,prog_clk,0
3.16925,prog_clk,1
3.16935,prog_clk,0
3.16945,prog_clk,1
3.16955,prog_clk,0
3.16965,prog_clk,1
3.16975,prog_clk,0
3.16985,prog_clk,1
3.16995,prog_clk,0
3.17005,prog_clk,1
3.17015,prog_clk,0
3.1703,prog_clk,1
3.1704,prog_clk,0
3.1705,prog_clk,1
3.1706,prog_clk,0
3.1707,prog_clk,1
3.1708,prog_clk,0
3.1709,prog_clk,1
3.171,prog_clk,0
3.1711,prog_clk,1
3.1712,prog_clk,0
3.1713,prog_clk,1
3.1714,prog_clk,0
3.1715,prog_clk,1
3.1716,prog_clk,0
3.1717,prog_clk,1
3.1718,prog_clk,0
3.1719,prog_clk,1
3.172,prog_clk,0
3.1721,prog_clk,1
3.1722,prog_clk,0
3.1723,prog_clk,1
3.1724,prog_clk,0
3.1725,prog_clk,1
3.1726,prog_clk,0
3.1727,prog_clk,1
3.1728,prog_clk,0
3.1729,prog_clk,1
3.173,prog_clk,0
3.1731,prog_clk,1
3.1732,prog_clk,0
3.1733,prog_clk,1
3.1734,prog_clk,0
3.1735,prog_clk,1
3.1736,prog_clk,0
3.1737,prog_clk,1
3.1738,prog_clk,0
3.1739,prog_clk,1
3.174,prog_clk,0
3.1741,prog_clk,1
3.1742,prog_clk,0
3.1743,prog_clk,1
3.1744,prog_clk,0
3.1745,prog_clk,1
3.1746,prog_clk,0
3.1747,prog_clk,1
3.1748,prog_clk,0
3.1749,prog_clk,1
3.175,prog_clk,0
3.1751,prog_clk,1
3.1752,prog_clk,0
3.1753,prog_clk,1
3.1754,prog_clk,0
